query_id,question,difficulty,hop_count,method,sql,syntax_valid,execution_valid,execution_accuracy,execution_precision,execution_recall,execution_f1,raw_execution_accuracy,raw_execution_precision,raw_execution_f1,hallucinated_table_rate,hallucinated_column_rate,hallucinated_join_rate,token_usage,latency_ms,repair_attempts,repair_tokens
q_easy_011,全化合物のformula一覧を出して。,easy,0,baseline4_fk_list,"SELECT DISTINCT formula
FROM material_entry
WHERE formula IS NOT NULL
ORDER BY formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1009,2742,0,0
q_easy_012,L12型化合物の数を教えて。,easy,1,baseline4_fk_list,"SELECT COUNT(DISTINCT me.entry_id) AS l12_compound_count
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE EXISTS (
  SELECT 1
  FROM jsonb_each_text(to_jsonb(s)) AS kv(key, value)
  WHERE regexp_replace(lower(value), '[^a-z0-9]', '', 'g') = 'l12'
     OR regexp_replace(lower(value), '[^a-z0-9]', '', 'g') LIKE '%l12type%'
)
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1522,14098,0,0
q_easy_013,Ptを含む化合物を表示して。,easy,1,baseline4_fk_list,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS c
  ON c.entry_id = me.entry_id
WHERE c.element = 'Pt'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1125,5955,0,0
q_easy_014,NiとAlの両方を含む化合物を抽出して。,easy,1,baseline4_fk_list,"SELECT me.*
FROM material_entry AS me
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Ni'
)
AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Al'
)
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1200,6299,0,0
q_easy_015,Gaを含むL1₂型化合物を表示して。,easy,2,baseline4_fk_list,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS c
  ON c.entry_id = me.entry_id
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE c.element = 'Ga'
  AND s.strukturbericht ~* '(^|[^[:alnum:]])L1[[:space:]_-]*(2|₂)([^[:alnum:]]|$)'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4973,36944,1,2439
q_easy_016,Feを含む化合物を一覧にして。,easy,1,baseline4_fk_list,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS c
  ON c.entry_id = me.entry_id
WHERE c.element = 'Fe'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1068,4563,0,0
q_easy_017,Aサイトの元素を一覧にして。,easy,1,baseline4_fk_list,"SELECT DISTINCT
    c.element
FROM composition AS c
WHERE TRIM(c.site_label) ILIKE 'A%'
ORDER BY c.element
LIMIT 10000;",True,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3969,14965,1,2537
q_easy_018,化合物の元素系を表示して。,easy,0,baseline4_fk_list,"SELECT
    me.entry_id,
    string_agg(DISTINCT c.element, '-' ORDER BY c.element) AS element_system
FROM material_entry AS me
JOIN composition AS c
    ON c.entry_id = me.entry_id
GROUP BY
    me.entry_id
ORDER BY
    me.entry_id
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1362,10832,0,0
q_easy_019,L1₂型でcubic構造の化合物を出して。,easy,1,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    me.reduced_formula
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE s.crystal_system ILIKE 'cubic'
  AND (
        s.strukturbericht ILIKE 'L1₂%'
     OR s.strukturbericht ILIKE 'L12%'
     OR s.strukturbericht ILIKE 'L1_2%'
     OR s.prototype ILIKE 'L1₂%'
     OR s.prototype ILIKE 'L12%'
     OR s.prototype ILIKE 'L1_2%'
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4042,14618,1,2537
q_easy_020,Wを含むL1₂型化合物を表示して。,easy,2,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.strukturbericht AS structure_type
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'W'
)
AND (
    s.strukturbericht ILIKE 'L1\_2' ESCAPE '\'
    OR s.strukturbericht ILIKE 'L12'
    OR s.strukturbericht ILIKE 'L1₂'
    OR s.prototype ILIKE 'L1\_2' ESCAPE '\'
    OR s.prototype ILIKE 'L12'
    OR s.prototype ILIKE 'L1₂'
)
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4396,14743,1,2868
q_medium_001,Niを含む安定なL1₂型化合物を抽出して。,medium,3,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.prototype,
    ps.energy_above_hull
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Ni'
)
AND (
    s.prototype ILIKE '%L1_2%'
    OR s.prototype ILIKE '%L12%'
    OR s.prototype ILIKE '%L1₂%'
    OR s.prototype ILIKE '%Cu3Au%'
)
AND (
    ps.is_stable = TRUE
    OR ps.energy_above_hull <= 0
)
ORDER BY me.formula
LIMIT 10000;",True,True,1.0,0.4,1.0,0.5714285714285715,0.0,0.0,0.0,0.0,1.0,0.0,1588,13579,0,0
q_medium_002,形成エネルギーが負のL1₂型化合物を元素組み合わせごとに整理して。,medium,2,baseline4_fk_list,"SELECT
    elem.element_combination,
    COUNT(DISTINCT me.entry_id) AS compound_count,
    STRING_AGG(DISTINCT me.formula, ', ' ORDER BY me.formula) AS compounds,
    MIN(ps.formation_energy_per_atom) AS min_formation_energy,
    MAX(ps.formation_energy_per_atom) AS max_formation_energy
FROM material_entry me
JOIN structure s
    ON s.entry_id = me.entry_id
JOIN phase_stability ps
    ON ps.entry_id = me.entry_id
JOIN (
    SELECT
        c.entry_id,
        STRING_AGG(DISTINCT c.element, '-' ORDER BY c.element) AS element_combination
    FROM composition c
    GROUP BY c.entry_id
) elem
    ON elem.entry_id = me.entry_id
WHERE ps.formation_energy_per_atom < 0
  AND (
        s.prototype ILIKE 'L12'
        OR s.prototype ILIKE 'L1_2'
        OR s.prototype ILIKE 'L1₂'
        OR s.strukturbericht ILIKE 'L12'
        OR s.strukturbericht ILIKE 'L1_2'
        OR s.strukturbericht ILIKE 'L1₂'
      )
GROUP BY elem.element_combination
ORDER BY elem.element_combination
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,4536,18683,1,2855
q_medium_003,Alを含む安定なL1₂型金属間化合物を抽出して。,medium,3,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.strukturbericht AS structure_type,
    s.prototype,
    ps.energy_above_hull
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Al'
)
AND (
    s.strukturbericht ILIKE '%L1_2%'
    OR s.strukturbericht ILIKE '%L12%'
    OR s.strukturbericht ILIKE '%L1₂%'
    OR s.prototype ILIKE '%L1_2%'
    OR s.prototype ILIKE '%L12%'
    OR s.prototype ILIKE '%L1₂%'
)
AND (
    ps.is_stable = TRUE
    OR ps.energy_above_hull <= 0
)
ORDER BY
    me.formula
LIMIT 10000;",True,True,1.0,0.6,1.0,0.7499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,4331,14998,1,2708
q_medium_004,Ni₃Alに近い格子定数を持つL1₂化合物を探して。,medium,2,baseline4_fk_list,"WITH composition_summary AS (
    SELECT
        c.entry_id,
        COUNT(*) AS n_elements,
        MIN(c.atomic_fraction) AS min_atomic_fraction,
        MAX(c.atomic_fraction) AS max_atomic_fraction,
        BOOL_OR(c.element = 'Ni' AND ABS(c.atomic_fraction - 0.75) <= 0.02) AS has_ni_3,
        BOOL_OR(c.element = 'Al' AND ABS(c.atomic_fraction - 0.25) <= 0.02) AS has_al_1
    FROM composition c
    GROUP BY c.entry_id
),
ni3al_ref AS (
    SELECT
        AVG(s.lattice_a) AS ni3al_lattice_a
    FROM material_entry me
    JOIN structure s
        ON s.entry_id = me.entry_id
    JOIN composition_summary cs
        ON cs.entry_id = me.entry_id
    WHERE cs.n_elements = 2
      AND cs.has_ni_3
      AND cs.has_al_1
      AND s.space_group_number = 221
),
l12_candidates AS (
    SELECT
        me.entry_id,
        me.formula,
        s.space_group_number,
        s.space_group AS space_group_symbol,
        s.lattice_a,
        s.lattice_b,
        s.lattice_c
    FROM material_entry me
    JOIN structure s
        ON s.entry_id = me.entry_id
    JOIN composition_summary cs
        ON cs.entry_id = me.entry_id
    WHERE cs.n_elements = 2
      AND s.space_group_number = 221
      AND ABS(cs.min_atomic_fraction - 0.25) <= 0.02
      AND ABS(cs.max_atomic_fraction - 0.75) <= 0.02
)
SELECT
    l.entry_id,
    l.formula,
    l.space_group_symbol,
    l.lattice_a,
    l.lattice_b,
    l.lattice_c,
    n.ni3al_lattice_a,
    ABS(l.lattice_a - n.ni3al_lattice_a) AS lattice_a_difference,
    ABS(l.lattice_a - n.ni3al_lattice_a) / n.ni3al_lattice_a * 100.0 AS lattice_a_difference_percent
FROM l12_candidates l
CROSS JOIN ni3al_ref n
WHERE l.formula NOT IN ('Ni3Al', 'AlNi3')
ORDER BY lattice_a_difference ASC
LIMIT 50;",True,True,0.12755102040816327,1.0,0.12755102040816327,0.22624434389140272,0.0,0.0,0.0,0.0,1.0,0.0,6821,62782,1,3330
q_medium_005,安定なL1₂型化合物を形成エネルギーが低い順に出して。,medium,2,baseline4_fk_list,"SELECT
    me.entry_id,
    me.formula,
    ps.formation_energy_per_atom,
    ps.energy_above_hull
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE
    (
        LOWER(s.strukturbericht) IN ('l1_2', 'l12')
        OR LOWER(s.prototype) IN ('l1_2', 'l12')
    )
    AND (
        ps.is_stable = TRUE
        OR ps.energy_above_hull <= 0
    )
ORDER BY
    ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,0.21621621621621623,1.0,0.35555555555555557,0.0,0.0,0.0,0.0,1.0,0.0,4147,15042,1,2571
q_medium_006,準安定なL1₂型化合物を抽出して。,medium,2,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    COALESCE(s.strukturbericht, s.prototype) AS structure_type,
    ps.energy_above_hull,
    CASE
        WHEN ps.is_stable THEN 'stable'
        ELSE 'metastable'
    END AS stability_status
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE regexp_replace(
          translate(
              upper(COALESCE(s.strukturbericht, s.prototype, '')),
              '₀₁₂₃₄₅₆₇₈₉',
              '0123456789'
          ),
          '[^A-Z0-9]',
          '',
          'g'
      ) = 'L12'
  AND ps.is_stable = FALSE
LIMIT 10000;",True,True,0.8449197860962567,0.4450704225352113,0.8449197860962567,0.5830258302583026,0.0,0.0,0.0,0.0,1.0,0.0,4423,17067,1,2856
q_medium_007,L1₂型化合物の形成エネルギー分布を教えて。,medium,2,baseline4_fk_list,"WITH l12_formation AS (
    SELECT
        me.entry_id,
        me.formula,
        ps.formation_energy_per_atom::numeric AS formation_energy_ev_per_atom
    FROM material_entry AS me
    JOIN structure AS s
        ON s.entry_id = me.entry_id
    JOIN phase_stability AS ps
        ON ps.entry_id = me.entry_id
    WHERE
        ps.formation_energy_per_atom IS NOT NULL
        AND (
            s.prototype ILIKE '%L1_2%'
            OR s.prototype ILIKE '%L12%'
            OR s.prototype ILIKE '%L1₂%'
            OR s.strukturbericht ILIKE '%L1_2%'
            OR s.strukturbericht ILIKE '%L12%'
            OR s.strukturbericht ILIKE '%L1₂%'
        )
),
bounds AS (
    SELECT
        MIN(formation_energy_ev_per_atom) AS min_fe,
        MAX(formation_energy_ev_per_atom) AS max_fe
    FROM l12_formation
),
bucketed AS (
    SELECT
        lf.*,
        b.min_fe,
        b.max_fe,
        CASE
            WHEN b.min_fe = b.max_fe THEN 1
            ELSE LEAST(
                GREATEST(
                    width_bucket(lf.formation_energy_ev_per_atom, b.min_fe, b.max_fe, 20),
                    1
                ),
                20
            )
        END AS bucket_no
    FROM l12_formation AS lf
    CROSS JOIN bounds AS b
)
SELECT
    bucket_no,
    CASE
        WHEN min_fe = max_fe THEN min_fe
        ELSE min_fe + (bucket_no - 1) * (max_fe - min_fe) / 20
    END AS formation_energy_bin_min_ev_per_atom,
    CASE
        WHEN min_fe = max_fe THEN max_fe
        ELSE min_fe + bucket_no * (max_fe - min_fe) / 20
    END AS formation_energy_bin_max_ev_per_atom,
    COUNT(DISTINCT entry_id) AS compound_count,
    AVG(formation_energy_ev_per_atom) AS avg_formation_energy_ev_per_atom,
    MIN(formation_energy_ev_per_atom) AS observed_min_ev_per_atom,
    MAX(formation_energy_ev_per_atom) AS observed_max_ev_per_atom
FROM bucketed
GROUP BY
    bucket_no,
    min_fe,
    max_fe
ORDER BY
    bucket_no
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5784,34785,1,3328
q_medium_008,Co含有L1₂型化合物を安定性の高い順に表示して。,medium,3,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.strukturbericht AS structure_type,
    ps.energy_above_hull,
    ps.formation_energy_per_atom
FROM material_entry AS me
JOIN composition AS c
    ON c.entry_id = me.entry_id
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE c.element = 'Co'
  AND regexp_replace(lower(s.strukturbericht), '[^a-z0-9]', '', 'g') = 'l12'
ORDER BY
    ps.energy_above_hull ASC NULLS LAST,
    ps.formation_energy_per_atom ASC NULLS LAST
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4640,30711,1,2555
q_medium_009,格子定数が3.5Å以上のL1₂化合物を出して。,medium,2,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE
    (
        s.strukturbericht IN ('L1₂', 'L12')
        OR s.prototype IN ('L1₂', 'L12')
    )
    AND s.lattice_a >= 3.5
ORDER BY
    lattice_constant,
    me.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4069,17215,1,2550
q_medium_010,NiまたはCoを含むL1₂型化合物を一覧にして。,medium,2,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.prototype
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE (
        s.prototype ILIKE '%L1_2%'
     OR s.prototype ILIKE '%L12%'
     OR s.prototype ILIKE '%L1₂%'
)
AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element IN ('Ni', 'Co')
)
ORDER BY
    me.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3923,17297,1,2384
q_medium_011,形成エネルギーが-0.4以下のL1₂型化合物を出して。,medium,2,baseline4_fk_list,"SELECT
    me.entry_id,
    me.formula,
    COALESCE(s.strukturbericht, s.prototype) AS structure_type,
    ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE ps.formation_energy_per_atom <= -0.4
  AND (
      s.strukturbericht ILIKE 'L1₂%'
      OR s.strukturbericht ILIKE 'L12%'
      OR s.strukturbericht ILIKE 'L1\_2%' ESCAPE '\'
      OR s.prototype ILIKE 'L1₂%'
      OR s.prototype ILIKE 'L12%'
      OR s.prototype ILIKE 'L1\_2%' ESCAPE '\'
  )
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4264,15204,1,2722
q_medium_012,energy above hullが0.01以下のL1₂型化合物を表示して。,medium,2,baseline4_fk_list,"SELECT
    me.entry_id,
    me.formula,
    ps.energy_above_hull,
    s.prototype
FROM material_entry AS me
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE ps.energy_above_hull <= 0.01
  AND s.prototype IN ('L1₂', 'L1_2', 'L12')
ORDER BY ps.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1523,14340,0,0
q_medium_013,Ti含有L1₂型化合物の格子定数と形成エネルギーを表示して。,medium,3,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.lattice_a,
    s.lattice_b,
    s.lattice_c,
    ps.formation_energy_per_atom AS formation_energy,
    'eV/atom' AS formation_energy_units
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
LEFT JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS comp
    WHERE comp.entry_id = me.entry_id
      AND comp.element = 'Ti'
)
  AND (
      s.prototype ILIKE '%L12%'
      OR s.prototype ILIKE '%L1_2%'
      OR s.prototype ILIKE '%L1-2%'
      OR s.prototype ILIKE '%L1₂%'
      OR s.prototype ILIKE '%Cu3Au%'
      OR s.prototype ILIKE '%Cu₃Au%'
      OR s.strukturbericht ILIKE '%L12%'
      OR s.strukturbericht ILIKE '%L1_2%'
      OR s.strukturbericht ILIKE '%L1-2%'
      OR s.strukturbericht ILIKE '%L1₂%'
      OR s.strukturbericht ILIKE '%Cu3Au%'
      OR s.strukturbericht ILIKE '%Cu₃Au%'
      OR (
          s.space_group_number = 225
          AND (
              s.formula_type ILIKE '%A3B%'
              OR s.formula_type ILIKE '%AB3%'
              OR s.prototype ILIKE '%AuCu3%'
              OR s.prototype ILIKE '%AuCu₃%'
          )
      )
  )
ORDER BY me.formula
LIMIT 10000;",True,True,1.0,0.9512195121951219,1.0,0.975,0.0,0.0,0.0,0.0,1.0,0.5,8541,13420,2,6911
q_medium_014,L1₂化合物の格子定数を小さい順にソートして。,medium,2,baseline4_fk_list,"SELECT
  me.entry_id,
  me.formula,
  s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
WHERE s.strukturbericht = 'L12'
  AND s.lattice_a IS NOT NULL
ORDER BY s.lattice_a ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6719,18314,2,5229
q_medium_015,化学系Al-Niに属するL1₂化合物を抽出して。,medium,2,baseline4_fk_list,"SELECT DISTINCT
    me.*
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND me.entry_id IN (
      SELECT c.entry_id
      FROM composition AS c
      GROUP BY c.entry_id
      HAVING COUNT(DISTINCT c.element) = 2
         AND BOOL_AND(c.element IN ('Al', 'Ni'))
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3985,20906,1,2463
q_medium_016,安定で格子定数が3.6Å未満のL1₂化合物を出して。,medium,2,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    COALESCE(s.strukturbericht, s.prototype) AS structure_type,
    s.lattice_a AS lattice_constant_angstrom,
    ps.energy_above_hull
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE
    (
        regexp_replace(
            translate(lower(COALESCE(s.strukturbericht, '')), '₀₁₂₃₄₅₆₇₈₉', '0123456789'),
            '[^a-z0-9]',
            '',
            'g'
        ) = 'l12'
        OR s.prototype ILIKE '%Cu3Au%'
        OR s.prototype ILIKE '%AuCu3%'
    )
    AND s.lattice_a IS NOT NULL
    AND s.lattice_a < 3.6
    AND (
        ps.is_stable IS TRUE
        OR ps.energy_above_hull <= 1e-6
    )
ORDER BY
    lattice_constant_angstrom ASC
LIMIT 10000;",True,True,1.0,0.18181818181818182,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,7267,16210,2,5719
q_medium_017,Nbを含むL1₂型化合物の安定性情報を出して。,medium,3,baseline4_fk_list,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    s.strukturbericht AS structure_type,
    s.prototype,
    ps.*
FROM material_entry AS me
JOIN composition AS c
    ON c.entry_id = me.entry_id
JOIN structure AS s
    ON s.entry_id = me.entry_id
LEFT JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE c.element = 'Nb'
  AND (
      s.strukturbericht ILIKE '%L1_2%'
      OR s.strukturbericht ILIKE '%L12%'
      OR s.strukturbericht ILIKE '%L1₂%'
      OR s.prototype ILIKE '%L1_2%'
      OR s.prototype ILIKE '%L12%'
      OR s.prototype ILIKE '%L1₂%'
  )
ORDER BY me.entry_id
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,4316,16987,1,2733
