query_id,question,difficulty,hop_count,method,sql,syntax_valid,execution_valid,execution_accuracy,execution_precision,execution_recall,execution_f1,raw_execution_accuracy,raw_execution_precision,raw_execution_f1,hallucinated_table_rate,hallucinated_column_rate,hallucinated_join_rate,token_usage,latency_ms,repair_attempts,repair_tokens
q_easy_011,全化合物のformula一覧を出して。,easy,0,baseline1_llm_only,"SELECT formula
FROM material_entry
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2358,4444,1,2113
q_easy_012,L12型化合物の数を教えて。,easy,1,baseline1_llm_only,"SELECT COUNT(*)
FROM structure
WHERE strukturbericht = 'L12'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2794,11929,1,2274
q_easy_013,Ptを含む化合物を表示して。,easy,1,baseline1_llm_only,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS co ON co.entry_id = me.entry_id
JOIN element AS e ON e.symbol = co.element
WHERE e.symbol = 'Pt'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2881,11323,1,2264
q_easy_014,NiとAlの両方を含む化合物を抽出して。,easy,1,baseline1_llm_only,"SELECT me.*
FROM material_entry AS me
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Ni'
)
AND EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Al'
)
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2820,8589,1,2357
q_easy_015,Gaを含むL1₂型化合物を表示して。,easy,2,baseline1_llm_only,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
JOIN composition AS c
  ON c.entry_id = me.entry_id
WHERE c.element = 'Ga'
  AND (
    COALESCE(s.strukturbericht, '') ILIKE ANY (
      ARRAY['L12', 'L1%2', 'L1₂', '%L12%', '%L1_2%', '%L1-2%', '%L1₂%']
    )
    OR COALESCE(s.prototype, '') ILIKE ANY (
      ARRAY['%L12%', '%L1_2%', '%L1-2%', '%L1₂%', '%Cu3Au%', '%AuCu3%']
    )
    OR (
      s.space_group_number = 221
      AND COALESCE(s.formula_type, '') ILIKE ANY (ARRAY['A3B', 'AB3'])
    )
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6205,12957,2,5592
q_easy_016,Feを含む化合物を一覧にして。,easy,1,baseline1_llm_only,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN composition AS c
  ON c.entry_id = me.entry_id
JOIN element AS e
  ON e.symbol = c.element
WHERE e.symbol = 'Fe'
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2850,16419,1,2232
q_easy_017,Aサイトの元素を一覧にして。,easy,1,baseline1_llm_only,"SELECT DISTINCT
    c.element AS a_site_element
FROM composition AS c
WHERE c.element IS NOT NULL
  AND c.site_label IS NOT NULL
  AND (
        LOWER(TRIM(c.site_label)) IN ('a', 'a-site', 'a_site', 'a site')
        OR LOWER(TRIM(c.site_label)) LIKE 'a%'
        OR LOWER(TRIM(c.site_label)) LIKE '%a-site%'
        OR LOWER(TRIM(c.site_label)) LIKE '%a_site%'
      )
ORDER BY a_site_element
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5663,15765,2,5067
q_easy_018,化合物の元素系を表示して。,easy,0,baseline1_llm_only,"SELECT DISTINCT
    chemical_system AS element_system
FROM material_entry
ORDER BY element_system
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2752,13885,1,2165
q_easy_019,L1₂型でcubic構造の化合物を出して。,easy,1,baseline1_llm_only,"SELECT DISTINCT COALESCE(me.reduced_formula, me.formula) AS compound
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE (
    s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
    OR s.prototype IN ('L1₂', 'L1_2', 'L12')
  )
  AND LOWER(s.crystal_system) = 'cubic'
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3064,11694,1,2445
q_easy_020,Wを含むL1₂型化合物を表示して。,easy,2,baseline1_llm_only,"SELECT DISTINCT me.*
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN composition AS c
  ON me.entry_id = c.entry_id
WHERE c.element = 'W'
  AND (
    s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
    OR s.prototype IN ('L1₂', 'L12', 'L1_2')
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3288,13133,1,2672
q_medium_001,Niを含む安定なL1₂型化合物を抽出して。,medium,3,baseline1_llm_only,"SELECT DISTINCT
  me.entry_id AS material_id,
  me.formula AS formula_pretty,
  s.prototype,
  ps.energy_above_hull
FROM material_entry AS me
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN composition AS c
  ON me.entry_id = c.entry_id
WHERE ps.is_stable = TRUE
  AND c.element = 'Ni'
  AND (
    s.prototype IN ('L1_2', 'L12', 'L1₂')
    OR s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
  )
LIMIT 10000;",True,True,1.0,0.4,1.0,0.5714285714285715,0.0,0.0,0.0,0.0,1.0,0.0,3390,16592,1,2745
q_medium_002,形成エネルギーが負のL1₂型化合物を元素組み合わせごとに整理して。,medium,2,baseline1_llm_only,"SELECT
  (
    SELECT string_agg(ce.element, '-' ORDER BY ce.element)
    FROM (
      SELECT DISTINCT c.element
      FROM composition c
      WHERE c.entry_id = me.entry_id
    ) AS ce
  ) AS element_combination,
  COUNT(*) AS compound_count,
  string_agg(
    me.formula || ' (' || ps.formation_energy_per_atom::text || ')',
    ', '
    ORDER BY ps.formation_energy_per_atom
  ) AS compounds
FROM material_entry me
JOIN structure s
  ON s.entry_id = me.entry_id
JOIN phase_stability ps
  ON ps.entry_id = me.entry_id
WHERE (
    s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
    OR s.prototype IN ('L1_2', 'L12', 'L1₂')
  )
  AND ps.formation_energy_per_atom < 0
GROUP BY element_combination
ORDER BY element_combination
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4120,11910,1,3421
q_medium_003,Alを含む安定なL1₂型金属間化合物を抽出して。,medium,3,baseline1_llm_only,"SELECT
  me.entry_id AS material_id,
  me.formula AS formula,
  COALESCE(s.strukturbericht, s.prototype) AS structure_type,
  ps.energy_above_hull
FROM material_entry AS me
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Al'
  )
  AND ps.energy_above_hull <= 0.0
  AND (
    s.strukturbericht IN ('L1_2', 'L1₂', 'L12')
    OR s.prototype IN ('L1_2', 'L1₂', 'L12')
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3351,12175,1,2694
q_medium_004,Ni₃Alに近い格子定数を持つL1₂化合物を探して。,medium,2,baseline1_llm_only,"WITH ref AS (
  SELECT s.lattice_a AS ref_a
  FROM material_entry AS me
  JOIN structure AS s
    ON s.entry_id = me.entry_id
  LEFT JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
  WHERE me.formula IN ('Ni3Al', 'AlNi3')
    AND (
      s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
      OR s.prototype IN ('L1_2', 'L12', 'L1₂')
    )
    AND s.lattice_a IS NOT NULL
  ORDER BY ps.energy_above_hull NULLS LAST
  LIMIT 1
)
SELECT
  me.entry_id AS material_id,
  me.formula,
  COALESCE(s.strukturbericht, s.prototype) AS structure_type,
  s.lattice_a AS lattice_constant_a,
  ABS(s.lattice_a - ref.ref_a) AS delta_a_from_ni3al
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
CROSS JOIN ref
WHERE (
    s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
    OR s.prototype IN ('L1_2', 'L12', 'L1₂')
  )
  AND s.lattice_a IS NOT NULL
  AND me.formula NOT IN ('Ni3Al', 'AlNi3')
ORDER BY delta_a_from_ni3al ASC
LIMIT 20;",True,True,0.07722007722007722,1.0,0.07722007722007722,0.14336917562724014,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,3851,15003,1,3083
q_medium_005,安定なL1₂型化合物を形成エネルギーが低い順に出して。,medium,2,baseline1_llm_only,"SELECT
  me.formula,
  ps.formation_energy_per_atom AS formation_energy
FROM
  material_entry AS me
JOIN
  phase_stability AS ps
  ON me.entry_id = ps.entry_id
JOIN
  structure AS s
  ON me.entry_id = s.entry_id
WHERE
  ps.is_stable = TRUE
  AND s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
ORDER BY
  ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.0,0.0,0.0,1.0,0.0,3149,11669,1,2510
q_medium_006,準安定なL1₂型化合物を抽出して。,medium,2,baseline1_llm_only,"SELECT me.*, s.*, ps.*
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND ps.energy_above_hull > 0
ORDER BY ps.energy_above_hull
LIMIT 10000;",True,True,1.0,0.48195876288659795,1.0,0.6504347826086956,0.0,0.0,0.0,0.0,1.0,0.0,3193,10602,1,2568
q_medium_007,L1₂型化合物の形成エネルギー分布を教えて。,medium,2,baseline1_llm_only,"SELECT
  (floor(ps.formation_energy_per_atom / 0.1) * 0.1)::numeric(10, 2) AS formation_energy_bin_start_ev_per_atom,
  ((floor(ps.formation_energy_per_atom / 0.1) + 1) * 0.1)::numeric(10, 2) AS formation_energy_bin_end_ev_per_atom,
  count(*) AS compound_count
FROM phase_stability ps
JOIN material_entry me
  ON ps.entry_id = me.entry_id
JOIN structure s
  ON me.entry_id = s.entry_id
WHERE s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
  AND ps.formation_energy_per_atom IS NOT NULL
GROUP BY floor(ps.formation_energy_per_atom / 0.1)
ORDER BY formation_energy_bin_start_ev_per_atom
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3484,13232,1,2760
q_medium_008,Co含有L1₂型化合物を安定性の高い順に表示して。,medium,3,baseline1_llm_only,"SELECT DISTINCT
  me.entry_id AS material_id,
  me.formula,
  ps.energy_above_hull
FROM material_entry AS me
JOIN composition AS c
  ON me.entry_id = c.entry_id
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE c.element = 'Co'
  AND (
    s.prototype ILIKE '%L12%'
    OR s.prototype ILIKE '%L1_2%'
    OR s.prototype ILIKE '%L1₂%'
    OR s.prototype ILIKE '%Cu3Au%'
    OR s.strukturbericht ILIKE '%L12%'
    OR s.strukturbericht ILIKE '%L1_2%'
    OR s.strukturbericht ILIKE '%L1₂%'
  )
ORDER BY ps.energy_above_hull ASC NULLS LAST
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6036,13148,2,5401
q_medium_009,格子定数が3.5Å以上のL1₂化合物を出して。,medium,2,baseline1_llm_only,"SELECT
  me.formula AS compound,
  s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND s.lattice_a >= 3.5
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2953,8557,1,2457
q_medium_010,NiまたはCoを含むL1₂型化合物を一覧にして。,medium,2,baseline1_llm_only,"SELECT DISTINCT
    me.entry_id AS id,
    me.formula,
    s.strukturbericht AS structure_type
FROM material_entry AS me
JOIN structure AS s
    ON me.entry_id = s.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND EXISTS (
      SELECT 1
      FROM composition AS c
      WHERE c.entry_id = me.entry_id
        AND c.element IN ('Ni', 'Co')
  )
ORDER BY me.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3262,14714,1,2631
q_medium_011,形成エネルギーが-0.4以下のL1₂型化合物を出して。,medium,2,baseline1_llm_only,"SELECT DISTINCT
  me.formula AS compound,
  ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE ps.formation_energy_per_atom <= -0.4
  AND (
    regexp_replace(COALESCE(s.strukturbericht, ''), '[^A-Za-z0-9]', '', 'g') ILIKE 'L12'
    OR regexp_replace(COALESCE(s.prototype, ''), '[^A-Za-z0-9]', '', 'g') ILIKE '%L12%'
    OR s.prototype ILIKE '%Cu3Au%'
    OR (
      s.space_group_number = 221
      AND (
        s.formula_type ILIKE '%A3B%'
        OR s.formula_type ILIKE '%AB3%'
      )
    )
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5901,8853,2,5384
q_medium_012,energy above hullが0.01以下のL1₂型化合物を表示して。,medium,2,baseline1_llm_only,"SELECT
  me.entry_id AS material_id,
  me.formula,
  ps.energy_above_hull,
  COALESCE(s.strukturbericht, s.prototype) AS structure_type
FROM material_entry AS me
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
JOIN structure AS s
  ON me.entry_id = s.entry_id
WHERE ps.energy_above_hull <= 0.01
  AND (
    s.strukturbericht IN ('L1_2', 'L1₂', 'L12')
    OR s.prototype IN ('L1_2', 'L1₂', 'L12')
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3374,10881,1,2740
q_medium_013,Ti含有L1₂型化合物の格子定数と形成エネルギーを表示して。,medium,3,baseline1_llm_only,"SELECT
    me.formula,
    s.lattice_a AS lattice_constant_a,
    s.lattice_b AS lattice_constant_b,
    s.lattice_c AS lattice_constant_c,
    ps.formation_energy_per_atom AS formation_energy
FROM material_entry AS me
JOIN structure AS s
    ON me.entry_id = s.entry_id
JOIN composition AS c
    ON me.entry_id = c.entry_id
JOIN phase_stability AS ps
    ON me.entry_id = ps.entry_id
WHERE (
        s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
        OR s.prototype IN ('L1₂', 'L12', 'L1_2')
      )
  AND c.element = 'Ti'
  AND s.lattice_a IS NOT NULL
  AND s.lattice_b IS NOT NULL
  AND s.lattice_c IS NOT NULL
  AND ps.formation_energy_per_atom IS NOT NULL
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6192,13240,2,5534
q_medium_014,L1₂化合物の格子定数を小さい順にソートして。,medium,2,baseline1_llm_only,"SELECT
    material_entry.formula AS compound,
    structure.lattice_a AS lattice_constant
FROM material_entry
JOIN structure
    ON material_entry.entry_id = structure.entry_id
WHERE structure.strukturbericht = 'L12'
  AND structure.lattice_a IS NOT NULL
ORDER BY structure.lattice_a ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6486,12363,2,5868
q_medium_015,化学系Al-Niに属するL1₂化合物を抽出して。,medium,2,baseline1_llm_only,"SELECT material_entry.*
FROM material_entry
JOIN structure
  ON material_entry.entry_id = structure.entry_id
WHERE material_entry.chemical_system = 'Al-Ni'
  AND structure.strukturbericht IN ('L1₂', 'L12')
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,3087,14419,1,2475
q_medium_016,安定で格子定数が3.6Å未満のL1₂化合物を出して。,medium,2,baseline1_llm_only,"SELECT me.formula, s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN phase_stability AS ps
  ON me.entry_id = ps.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
  AND ps.is_stable = TRUE
  AND s.lattice_a < 3.6
LIMIT 10000;",True,True,1.0,0.18181818181818182,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,3078,12249,1,2443
q_medium_017,Nbを含むL1₂型化合物の安定性情報を出して。,medium,3,baseline1_llm_only,"SELECT
  me.entry_id AS compound_id,
  me.formula,
  str.strukturbericht AS structure_type,
  ps.formation_energy_per_atom,
  ps.energy_above_hull,
  ps.is_stable
FROM material_entry AS me
JOIN composition AS co
  ON co.entry_id = me.entry_id
JOIN structure AS str
  ON str.entry_id = me.entry_id
JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE co.element = 'Nb'
  AND str.strukturbericht IN ('L1₂', 'L1_2', 'L12')
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3484,12861,1,2791
q_medium_018,Scを含むL1₂型化合物を格子定数と共に表示して。,medium,2,baseline1_llm_only,"SELECT DISTINCT
  me.formula,
  s.lattice_a AS lattice_constant
FROM material_entry AS me
JOIN structure AS s
  ON me.entry_id = s.entry_id
JOIN composition AS c
  ON me.entry_id = c.entry_id
WHERE c.element = 'Sc'
  AND (
    REPLACE(REPLACE(REPLACE(UPPER(s.strukturbericht), '₂', '2'), '_', ''), '-', '') LIKE '%L12%'
    OR REPLACE(REPLACE(REPLACE(UPPER(s.prototype), '₂', '2'), '_', ''), '-', '') LIKE '%L12%'
    OR s.prototype ILIKE '%Cu3Au%'
    OR s.strukturbericht ILIKE '%Cu3Au%'
    OR (
      s.space_group_number = 221
      AND s.formula_type IN ('A3B', 'AB3')
    )
  )
  AND s.lattice_a IS NOT NULL
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5976,14375,2,5361
q_medium_019,L1₂型化合物のうちis_stableがtrueのものを出して。,medium,2,baseline1_llm_only,"SELECT *
FROM material_entry
JOIN structure
  ON material_entry.entry_id = structure.entry_id
JOIN phase_stability
  ON material_entry.entry_id = phase_stability.entry_id
WHERE phase_stability.is_stable IS TRUE
  AND (
    regexp_replace(
      translate(coalesce(structure.strukturbericht, ''), '₀₁₂₃₄₅₆₇₈₉', '0123456789'),
      '[^[:alnum:]]',
      '',
      'g'
    ) ILIKE '%L12%'
    OR regexp_replace(
      translate(coalesce(structure.prototype, ''), '₀₁₂₃₄₅₆₇₈₉', '0123456789'),
      '[^[:alnum:]]',
      '',
      'g'
    ) ILIKE '%L12%'
    OR structure.prototype ILIKE '%Cu3Au%'
  )
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6758,8346,2,6306
q_medium_020,Ni-Al系以外のL1₂型化合物を一覧にして。,medium,2,baseline1_llm_only,"SELECT
  m.entry_id AS material_id,
  m.formula,
  s.strukturbericht AS structure_type
FROM material_entry AS m
JOIN structure AS s
  ON s.entry_id = m.entry_id
WHERE s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
  AND NOT (
    EXISTS (
      SELECT 1
      FROM composition AS c_ni
      WHERE c_ni.entry_id = m.entry_id
        AND c_ni.element = 'Ni'
    )
    AND EXISTS (
      SELECT 1
      FROM composition AS c_al
      WHERE c_al.entry_id = m.entry_id
        AND c_al.element = 'Al'
    )
  )
ORDER BY m.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3435,11170,1,2800
