query_id,question,difficulty,hop_count,method,sql,syntax_valid,execution_valid,execution_accuracy,execution_precision,execution_recall,execution_f1,raw_execution_accuracy,raw_execution_precision,raw_execution_f1,hallucinated_table_rate,hallucinated_column_rate,hallucinated_join_rate,token_usage,latency_ms,repair_attempts,repair_tokens
q_medium_003,Alを含む安定なL1₂型金属間化合物を抽出して。,medium,3,baseline2_full_schema,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    me.chemical_system,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.crystal_system,
    ps.formation_energy_per_atom,
    ps.energy_above_hull,
    ps.is_stable
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition AS c
    WHERE c.entry_id = me.entry_id
      AND c.element = 'Al'
)
  AND me.number_of_elements > 1
  AND ps.is_stable = TRUE
  AND (
      s.strukturbericht ILIKE 'L1_2'
      OR s.strukturbericht ILIKE 'L12'
      OR s.prototype ILIKE '%L1_2%'
      OR s.prototype ILIKE '%L12%'
      OR s.prototype ILIKE '%Cu3Au%'
  )
ORDER BY
    me.chemical_system,
    me.reduced_formula
LIMIT 10000;",True,True,1.0,0.6,1.0,0.7499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,3073,15393,0,0
q_medium_004,Ni₃Alに近い格子定数を持つL1₂化合物を探して。,medium,2,baseline2_full_schema,"WITH ni3al_ref AS (
    SELECT AVG(s.lattice_a) AS ni3al_lattice_a
    FROM material_entry me
    JOIN structure s ON s.entry_id = me.entry_id
    WHERE (me.formula IN ('Ni3Al', 'AlNi3') OR me.reduced_formula IN ('Ni3Al', 'AlNi3'))
      AND s.lattice_a IS NOT NULL
)
SELECT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    me.chemical_system,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.space_group,
    s.crystal_system,
    s.lattice_a,
    s.lattice_b,
    s.lattice_c,
    r.ni3al_lattice_a,
    ABS(s.lattice_a - r.ni3al_lattice_a) AS lattice_a_difference,
    100.0 * ABS(s.lattice_a - r.ni3al_lattice_a) / r.ni3al_lattice_a AS lattice_a_percent_difference
FROM material_entry me
JOIN structure s ON s.entry_id = me.entry_id
CROSS JOIN ni3al_ref r
WHERE s.lattice_a IS NOT NULL
  AND r.ni3al_lattice_a IS NOT NULL
  AND (
      s.strukturbericht ILIKE 'L1_2'
      OR s.strukturbericht ILIKE 'L12'
      OR s.strukturbericht ILIKE 'L1₂'
      OR s.prototype ILIKE '%L1_2%'
      OR s.prototype ILIKE '%L12%'
      OR s.prototype ILIKE '%L1₂%'
  )
ORDER BY ABS(s.lattice_a - r.ni3al_lattice_a)
LIMIT 50;",True,True,0.12755102040816327,1.0,0.12755102040816327,0.22624434389140272,0.0,0.0,0.0,0.0,1.0,0.5,3206,19019,0,0
q_medium_005,安定なL1₂型化合物を形成エネルギーが低い順に出して。,medium,2,baseline2_full_schema,"SELECT
  me.entry_id,
  me.formula,
  me.reduced_formula,
  s.prototype,
  s.strukturbericht,
  ps.formation_energy_per_atom,
  ps.energy_above_hull
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE ps.is_stable = TRUE
  AND (
    s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
    OR s.prototype ILIKE '%L1_2%'
    OR s.prototype ILIKE '%L12%'
    OR s.prototype ILIKE '%L1₂%'
  )
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,0.21621621621621623,1.0,0.35555555555555557,0.0,0.0,0.0,0.0,1.0,0.0,2849,12977,0,0
q_medium_006,準安定なL1₂型化合物を抽出して。,medium,2,baseline2_full_schema,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    me.chemical_system,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.crystal_system,
    ps.formation_energy_per_atom,
    ps.energy_above_hull,
    ps.is_stable
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE
    (
        s.strukturbericht IN ('L1_2', 'L12', 'L1₂')
        OR s.prototype ILIKE '%L1_2%'
        OR s.prototype ILIKE '%L12%'
        OR s.prototype ILIKE '%L1₂%'
    )
    AND ps.energy_above_hull > 0
    AND ps.energy_above_hull <= 0.1
ORDER BY ps.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,0.5327635327635327,1.0,0.6951672862453532,0.0,0.0,0.0,0.0,1.0,0.0,3035,15165,0,0
q_medium_007,L1₂型化合物の形成エネルギー分布を教えて。,medium,2,baseline2_full_schema,"WITH l12_energies AS (
    SELECT
        me.entry_id,
        me.formula,
        ps.formation_energy_per_atom
    FROM material_entry AS me
    JOIN structure AS s
        ON s.entry_id = me.entry_id
    JOIN phase_stability AS ps
        ON ps.entry_id = me.entry_id
    WHERE ps.formation_energy_per_atom IS NOT NULL
      AND (
          regexp_replace(
              translate(lower(coalesce(s.strukturbericht, '')), '₀₁₂₃₄₅₆₇₈₉', '0123456789'),
              '[^a-z0-9]', '', 'g'
          ) = 'l12'
          OR regexp_replace(
              translate(lower(coalesce(s.prototype, '')), '₀₁₂₃₄₅₆₇₈₉', '0123456789'),
              '[^a-z0-9]', '', 'g'
          ) LIKE '%l12%'
      )
),
bounds AS (
    SELECT
        min(formation_energy_per_atom) AS min_fe,
        max(formation_energy_per_atom) AS max_fe
    FROM l12_energies
),
binned AS (
    SELECT
        CASE
            WHEN b.min_fe = b.max_fe THEN 1
            ELSE least(width_bucket(e.formation_energy_per_atom, b.min_fe, b.max_fe, 20), 20)
        END AS bin_no,
        count(*) AS compound_count
    FROM l12_energies AS e
    CROSS JOIN bounds AS b
    GROUP BY
        CASE
            WHEN b.min_fe = b.max_fe THEN 1
            ELSE least(width_bucket(e.formation_energy_per_atom, b.min_fe, b.max_fe, 20), 20)
        END
)
SELECT
    bin_no,
    CASE
        WHEN b.min_fe = b.max_fe THEN b.min_fe
        ELSE b.min_fe + (bin_no - 1) * (b.max_fe - b.min_fe) / 20.0
    END AS formation_energy_lower_ev_per_atom,
    CASE
        WHEN b.min_fe = b.max_fe THEN b.max_fe
        ELSE b.min_fe + bin_no * (b.max_fe - b.min_fe) / 20.0
    END AS formation_energy_upper_ev_per_atom,
    compound_count
FROM binned
CROSS JOIN bounds AS b
ORDER BY bin_no
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3865,34167,0,0
q_medium_008,Co含有L1₂型化合物を安定性の高い順に表示して。,medium,3,baseline2_full_schema,"SELECT
  me.entry_id,
  me.formula,
  me.reduced_formula,
  me.chemical_system,
  s.prototype,
  s.strukturbericht,
  ps.is_stable,
  ps.energy_above_hull,
  ps.formation_energy_per_atom,
  ps.band_gap
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
LEFT JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE EXISTS (
  SELECT 1
  FROM composition AS c
  WHERE c.entry_id = me.entry_id
    AND c.element = 'Co'
)
AND (
  s.prototype ILIKE 'L1_2'
  OR s.prototype ILIKE 'L12'
  OR s.prototype ILIKE 'L1₂'
  OR s.strukturbericht ILIKE 'L1_2'
  OR s.strukturbericht ILIKE 'L12'
  OR s.strukturbericht ILIKE 'L1₂'
)
ORDER BY
  ps.is_stable DESC NULLS LAST,
  ps.energy_above_hull ASC NULLS LAST,
  ps.formation_energy_per_atom ASC NULLS LAST
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,2829,12724,0,0
q_medium_009,格子定数が3.5Å以上のL1₂化合物を出して。,medium,2,baseline2_full_schema,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.crystal_system,
    s.lattice_a AS lattice_constant_angstrom
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
WHERE s.lattice_a >= 3.5
  AND (
        replace(replace(COALESCE(s.strukturbericht, ''), '₂', '2'), '_', '') ILIKE 'L12'
        OR replace(replace(COALESCE(s.prototype, ''), '₂', '2'), '_', '') ILIKE '%L12%'
      )
ORDER BY s.lattice_a, me.reduced_formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2864,13978,0,0
q_medium_010,NiまたはCoを含むL1₂型化合物を一覧にして。,medium,2,baseline2_full_schema,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    me.chemical_system,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.space_group,
    STRING_AGG(DISTINCT c.element, ', ' ORDER BY c.element) AS contained_elements
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN composition AS c
    ON c.entry_id = me.entry_id
WHERE c.element IN ('Ni', 'Co')
  AND (
        s.strukturbericht IN ('L1₂', 'L1_2', 'L12', 'L1-2')
        OR s.prototype ILIKE '%L1₂%'
        OR s.prototype ILIKE '%L1_2%'
        OR s.prototype ILIKE '%L12%'
        OR s.prototype ILIKE '%Cu3Au%'
      )
GROUP BY
    me.entry_id,
    me.formula,
    me.reduced_formula,
    me.chemical_system,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.space_group
ORDER BY
    me.reduced_formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3077,18111,0,0
q_medium_011,形成エネルギーが-0.4以下のL1₂型化合物を出して。,medium,2,baseline2_full_schema,"SELECT DISTINCT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    me.chemical_system,
    s.prototype,
    s.strukturbericht,
    ps.formation_energy_per_atom
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE ps.formation_energy_per_atom <= -0.4
  AND (
        s.strukturbericht IN ('L1₂', 'L12', 'L1_2')
        OR s.prototype ILIKE '%L1₂%'
        OR s.prototype ILIKE '%L12%'
        OR s.prototype ILIKE '%L1_2%'
        OR s.prototype ILIKE '%Cu3Au%'
      )
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3016,17170,0,0
q_medium_012,energy above hullが0.01以下のL1₂型化合物を表示して。,medium,2,baseline2_full_schema,"SELECT
    me.entry_id,
    me.formula,
    me.reduced_formula,
    ps.energy_above_hull,
    s.prototype,
    s.strukturbericht,
    s.space_group_number,
    s.crystal_system
FROM material_entry AS me
JOIN structure AS s
    ON s.entry_id = me.entry_id
JOIN phase_stability AS ps
    ON ps.entry_id = me.entry_id
WHERE ps.energy_above_hull <= 0.01
  AND (
      s.strukturbericht IN ('L1₂', 'L1_2', 'L12')
      OR s.prototype ILIKE '%L1%'
  )
ORDER BY ps.energy_above_hull ASC, me.reduced_formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2611,6981,0,0
q_medium_013,Ti含有L1₂型化合物の格子定数と形成エネルギーを表示して。,medium,3,baseline2_full_schema,"SELECT
  me.entry_id,
  me.formula,
  s.lattice_a,
  s.lattice_b,
  s.lattice_c,
  ps.formation_energy_per_atom
FROM material_entry AS me
JOIN structure AS s
  ON s.entry_id = me.entry_id
LEFT JOIN phase_stability AS ps
  ON ps.entry_id = me.entry_id
WHERE EXISTS (
  SELECT 1
  FROM composition AS c
  WHERE c.entry_id = me.entry_id
    AND c.element = 'Ti'
)
AND (
  regexp_replace(upper(replace(coalesce(s.strukturbericht, ''), '₂', '2')), '[^A-Z0-9]', '', 'g') LIKE '%L12%'
  OR regexp_replace(upper(replace(coalesce(s.prototype, ''), '₂', '2')), '[^A-Z0-9]', '', 'g') LIKE '%L12%'
  OR s.prototype ILIKE '%Cu3Au%'
  OR s.prototype ILIKE '%AuCu3%'
  OR (
    s.space_group_number = 221
    AND regexp_replace(upper(coalesce(s.formula_type, '')), '[^A-Z0-9]', '', 'g') IN ('AB3', 'A3B')
  )
)
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,6294,7567,1,3612
